text,label
Suspected Necromancer male protagonist necromancer,6
Saved by Crazy Stepfather adopted children aristocracy child abuse child protagonist cute children doting parents european ambience female protagonist kidnappings magic mind control nobles pets power struggle royalty second chance time loop tragic past,6
The Goal is to be Self made adapted to manhwa aristocracy doting love interests european ambience female protagonist game elements handsome male lead nobles reincarnation,6
My Divine Beasts Are Really Not Evil Gods beast companions cheats cunning protagonist evil gods evolution gods handsome male lead male protagonist mature protagonist misunderstandings monster tamer mutated creatures mythical beasts pets transmigration,6
Drop A Tale of the Fragrance Princess WN adapted to manga aristocracy beautiful female lead business management crafting determined protagonist female protagonist hard working protagonist hiding true identity magic modern knowledge nobles otome game reincarnated in a game world royalty villainess noble girls,6
After the Global Evolution I Stand at the Top of the Food Chain adapted to drama cd anti social protagonist apathetic protagonist apocalypse calm protagonist charismatic protagonist charming protagonist clever protagonist cold protagonist cooking doctors dragons futuristic setting gore handsome male lead healers hidden abilities human experimentation insects love interest falls in love first military mutations mysterious family background older love interests parasites power couple psychopaths ruthless protagonist special abilities strong love interests system administrator time loop time manipulation weak to strong,6
Antagonists Are Very Well Behaved Today apathetic protagonist beautiful female lead cold protagonist cute protagonist evil protagonist female protagonist goddesses gods handsome male lead lack of common sense naive protagonist possessive characters power couple protagonist strong from the start reincarnation tragic past transmigration world hopping,6
Pixiu Rearing Guide fantasy creatures gambling human nonhuman relationship love interest falls in love first modern day mythical beasts,6
Picked Up a Beast Turns Out He s an Emperor beasts beautiful female lead curses empires fantasy creatures female protagonist handsome male lead late romance royalty werebeasts,6
The Surrogate Bride of the Colonel He forced marriage love interest falls in love first male yandere marriage military modern day mpreg older love interests straight uke strong love interests yandere,6
The Spoiled Daily Life of the Villain s Mother abandoned children adopted children ancient china celebrities childcare doting parents female protagonist heartwarming late romance mob protagonist modern day multiple transported individuals showbiz siblings not related by blood transmigration world hopping world travel,6
Frontiers Chronicles of Bucket san s Detailed Pioneering blacksmith crafting female protagonist merchants mmorpg sickly characters store owner virtual reality,6
The President s Heartbeat Mermaid Wife is Adorable female protagonist modern day older love interests,6
Little Warm Pillow cute protagonist cute story glasses wearing love interests human nonhuman relationship non humanoid protagonist shapeshifters short story,6
The Villainess Clovia Zelkatore Blooms in the Dark european ambience female protagonist otome game reincarnated in a game world villainess noble girls younger sisters,6
Heisei Cataclysm based on a song evil organizations female protagonist vocaloid,6
The Female Protagonist of an Angsty Novel has a System Mother age progression beautiful female lead child protagonist childcare childhood friends comedic undertone coming of age cute children cute protagonist cute story doting parents familial love female protagonist friendship handsome male lead lack of common sense modern day non humanoid protagonist orphans single parent system administrator wealthy characters,6
Night Led By The Empress european ambience female protagonist royalty,6
Online Game The King of the New World futuristic setting gamers male protagonist mmorpg virtual reality weak to strong,6
Prince Please Leave Work beautiful female lead boss subordinate relationship european ambience female protagonist handsome male lead royalty transmigration,6
Transmigrated in 1980s Superpowered Woman beautiful female lead books carefree protagonist fearless protagonist female protagonist magical space time travel transmigration,6
Fearsome Farmer ancient china farming game elements male protagonist transmigration,6
Bone Painting Coroner ancient china beautiful female lead calm protagonist clever protagonist crime cross dressing dark female protagonist gore handsome male lead love interest falls in love first modern knowledge mystery solving politics power couple royalty transmigration,6
The Sickly Scion s Petite Wife Is Sweet And Cool ancient china ancient times beautiful female lead death of loved ones disabilities doting love interests early romance female protagonist handsome male lead healers hot blooded protagonist money grubber mysterious family background naive protagonist protagonist strong from the start returning from another world revenge royalty schemes and conspiracies special abilities transmigration,6
The Squeamish Little Brother of the Actor childish protagonist complex family relationships cute protagonist devoted love interests doting love interests familial love family family business handsome male lead livestreaming love at first sight love interest falls in love first modern day mpreg naive protagonist showbiz strong love interests transmigration,6
I Don t Believe in God but I ll Use the Miracle of God Freely I ll Increase My Magic Arbitrarily and Become Invincible in Another World adventurers age progression child protagonist fantasy world hiding true abilities kidnappings reincarnated in another world reincarnation sword and magic weak to strong,6
The Best and Worst Villain Reincarnation I Was Reincarnated into the Branch Family of the Final Boss Clan but Since I Had Innate Talent Decided to Aim for the Strongest to Avoid Dying and Overwhelm Everyone with Original Knowledge and Natural Cheats reincarnation,6
Managing a Divine Beast Kindergarten in the Immortal Realm animal characteristics beasts business management caring protagonist childcare cooking cultivation cute children cute story dragons familial love farming handsome male lead hard working protagonist heartwarming immortals mythical beasts poor protagonist poor to rich strong love interests system administrator tragic past transformation ability transmigration tsundere,6
Man Man Qing Luo adapted to drama ancient china beautiful female lead child protagonist cross dressing female protagonist handsome male lead love interest falls in love first love triangles politics transmigration,6
Isekai de Bishoujo Kyuketsuki ni Natta no de Miryou de Onnanoko wo Otoshi Kuni wo Horoboshimasu Sennou to Kyuketsu ni Kaerareteiku Otometachi brainwashing cheats corruption depictions of cruelty incest magic netori overpowered protagonist r 15 revenge transported to another world vampires,6
Mark Me arrogant characters bickering couple black belly cold protagonist complex family relationships handsome male lead love interest falls in love first mismatched couple misunderstandings omegaverse popular love interests possessive characters shameless protagonist sleeping slow romance,6
According to God Death Is Salvation and Killing Is a Good Deed The Source Is Me antihero protagonist aristocracy cannibalism cold protagonist corruption cruel characters dark depictions of cruelty evil protagonist fantasy world language barrier magic male protagonist multiple pov politics r 15 religions ruthless protagonist schemes and conspiracies secretive protagonist s aves special abilities strategic battles transported to another world wars,6
Between The Fingers Boredom childhood friends modern day omegaverse short story,6
The Demon s Unobtainable Kiss celebrities demons female protagonist showbiz,6
Overtime Villain handsome male lead hard working protagonist heroes misunderstandings modern day protagonist strong from the start strong love interests,6
I Make Clothes for Adventurers A Designer s Life in Another World adapted to manga adventurers crafting divine protection fantasy world female protagonist game elements guilds kind love interests transported to another world younger love interests,6
The Otherworld Antique Bookstore is a Life Risk magic male protagonist monsters reincarnated in another world,6
Private Wife ancient china ancient times beautiful female lead childcare cooking cute children female protagonist handsome male lead hard working protagonist lovers reunited medical knowledge modern knowledge nobles older love interests poisons poor to rich protagonist falls in love first restaurant royalty time skip transmigration,6
The Cat Transformation appearance changes college university cute story love interest falls in love first modern day older love interests wealthy characters,6
Gladiators of the Godly Mt Kunlun A Hidden History of Dragons male protagonist,6
The Lazy Dragon Is Working Hard dragons gods lazy protagonist male protagonist multiple pov non humanoid protagonist protagonist strong from the start r 15 reincarnation,6
I Didn t Mean to Save The Villain beautiful female lead curses european ambience female protagonist glasses wearing love interests handsome male lead love interest falls in love first nobles obsessive love reincarnated in another world royalty slow romance wealthy characters,6
The Urban Successor of God of Gluttony artifacts chefs cooking cultivation immortals male protagonist modern day,6
Middle aged Love Patch adapted to manhua beautiful female lead divorce futuristic setting game elements love interest falls in love first power couple pregnancy younger love interests,6
Alice in the Massacre amnesia artificial intelligence child abuse clones coma dark dead protagonist death depictions of cruelty dystopia fantasy creatures female protagonist flashbacks gore humanoid protagonist identity crisis monsters multiple pov mysterious past past plays a big role past trauma personality changes psychic powers r 15 special abilities survival thriller tragic past virtual reality,6
My Wolf Prince broken engagement female protagonist handsome male lead heartwarming magic multiple pov nobles royalty saints secret crush special abilities,6
Technology Bigshot male protagonist modern day,6
The Baby Who Regressed Refuses Childcare aristocracy child protagonist childcare childhood love childish protagonist elemental magic european ambience familial love female protagonist found family interdimensional travel magic nobles royalty transmigration transported to another world,6
I ve Gotten Used to Being Alone academy adapted to manga childhood friends childhood love determined protagonist european ambience female protagonist personality changes royalty,6
I Became the Tyrant s Translator adapted to manhwa charismatic protagonist european ambience female protagonist first love love interest falls in love first nobles obsessive love transmigration transported to another world,6
The Villainous Princess Wants to Live in a Gingerbread House adapted to manhwa age progression aristocracy child protagonist cooking cute protagonist cute story doting older siblings doting parents european ambience familial love family female protagonist knights nobles reincarnation royalty s aves spirits transmigration villainess noble girls,6
I Will Not Be a Villain I Will Be Happy With My Brother abandoned children adopted protagonist child abuse cousins determined protagonist familial love family kind love interests kingdoms magic nobles older love interests reincarnated in another world siblings not related by blood tragic past,6
My Life Was Switched With My Little Sister Who Was Condemned but For Some Reason My Yandere Husband is Still Following Me Around adapted to manga body swap european ambience female protagonist first time interc rse magic male yandere multiple pov oneshot r 18 royalty r pe siblings summoning magic time travel villainess noble girls yandere,6
If You Could Hear My Heart female protagonist,6
The Political Marriage of the Beastman Prince and Healer Princess animal characteristics aristocracy beastkin depictions of cruelty doting love interests european ambience fantasy world female protagonist handsome male lead healers heartwarming knights magic marriage marriage of convenience r 15 royalty special abilities,6
The Saintess in the Birdcage Knew Love and Then She Fell Into Madness beautiful female lead male protagonist mysterious family background saints soldiers special abilities sword and magic yandere,6
Heavenly Dao Formula beautiful female lead calm protagonist clever protagonist cultivation demons dragons firearms harem seeking protagonist kingdom building lost civilizations love interest falls in love first magical technology male protagonist romantic subplot royalty schemes and conspiracies transmigration weak to strong,6
Atypical Redemption Quick Transmigration business management character growth charismatic protagonist charming protagonist clumsy love interests cold love interests confident protagonist cross dressing demons disabilities discrimination familial love first love handsome male lead hiding true identity loneliness male protagonist marriage mute character past trauma pets possessive characters system administrator transmigration transplanted memories world hopping,6
Somehow I Raised A Prince adapted to manhwa aristocracy childcare dragons fantasy world female protagonist human nonhuman relationship magic nobles obsessive love possessive characters royalty younger love interests,6
Methods to Save the Villain Who was Abandoned by the Heroine adapted to manhwa adopted protagonist age regression appearance changes aristocracy assassins beautiful female lead child protagonist childcare cold love interests comedic undertone devoted love interests doting older siblings doting parents european ambience female protagonist handsome male lead maids nobles reincarnated in another world reverse harem shameless protagonist,6
Winter Flower betrayal cruel characters different social status master servant relationship near death experience oneshot tragic past,6
It Seems like He Is T ash According to the Rumors broken engagement female protagonist royalty villainess noble girls,6
I Got One Star so I Will Do It godly powers gods magic male protagonist r 15 summoning magic,6
The Black Cat Grand Duke s Favorite Maid aristocracy european ambience female protagonist maids nobles secret organizations,6
Killing God cultivation fantasy creatures fantasy world level system male protagonist weak to strong,6
Disguising Herself as a Man in the Apocalypse NPH apocalypse beautiful female lead black belly cross dressing female protagonist first time interc rse hackers handsome male lead insects r 18 reverse harem r pe transmigration transported to another world,6
As the Demon King I Had No Choice but to PK the Hero demon lord demons elves heroes short story weak protagonist,6
21st Century Mercenary King firearms hunters male protagonist overpowered protagonist protagonist strong from the start returning from another world strong to stronger sword and magic,6
The Princess Of The Villains arranged marriage beautiful female lead cold protagonist divorce doting older siblings doting parents european ambience female protagonist marriage nobles reincarnation survival,6
The Regressor Heroine and the Villainess Seeks to Coexist aristocracy female protagonist nobles revenge villainess noble girls,6
Between Destruction and Pleasure aristocracy beautiful female lead doting love interests european ambience female protagonist first time interc rse handsome male lead love interest falls in love first nobles royalty,6
After the Wicked Wife Leaves aristocracy cold love interests death death of loved ones depictions of cruelty european ambience female protagonist hated protagonist marriage of convenience past plays a big role second chance,6
The Obsessive Second Male Lead Has Gone Wild absent parents adapted to manhwa aristocracy child abuse european ambience female protagonist handsome male lead knights loner protagonist magic male yandere marriage priests reincarnation religions rivalry single parent strong love interests weak protagonist,6
By the Time You Came Around It Was Already Too Late abandoned children absent parents adultery aristocracy arranged marriage beautiful female lead betrayal complex family relationships divorce european ambience female protagonist magic marriage nobles royalty,6
Unforgettable Emperor s Favor ancient china aristocracy arrogant characters beautiful female lead bickering couple black belly calm protagonist carefree protagonist cheats clingy lover cold protagonist enemies become lovers fated lovers female protagonist handsome male lead love interest falls in love first marriage personality changes possessive characters power couple power struggle precognition revenge royalty schemes and conspiracies second chance shameless protagonist sharp tongued characters strong love interests system administrator transmigration wars wealthy characters yandere,6
Childcare Diaries adapted to manhwa aristocracy calm protagonist childcare cute children cute story european ambience female protagonist maids mob protagonist nobles previous life talent royalty transmigration transported to another world,6
Becoming a God in the Zerg World by Livestreaming BL Novels animal characteristics calm protagonist clever protagonist cunning protagonist different social status discrimination futuristic setting livestreaming online romance outer space politics power couple schemes and conspiracies seme protagonist slow romance strong love interests transmigration wars writers,6
With You in the Prison a Story of Prisoners abusive characters beautiful female lead female protagonist handsome male lead heartwarming late romance oneshot prison reincarnated in another world revenge saints,6
Fortunate Beautiful Farm Girl ancient times beautiful female lead childcare cooking familial love farming female protagonist handsome male lead modern knowledge nobles pets poor to rich transmigration,6
Shadow Apostle male protagonist,6
To Your Island bickering couple character growth,6
In Order To Meet You Beloved aristocracy body swap european ambience female protagonist writers,6
The Heartthrob Becomes An NPC In the Supernatural Live Broadcast childish protagonist cute protagonist devoted love interests doting love interests emotionally weak protagonist ghosts hiding true abilities love at first sight misunderstandings unlimited flow world hopping,6
The Devilish Immortal male protagonist reincarnation,6
I Became the Villain s Lost Daughter abandoned children beautiful female lead caring protagonist child protagonist doting older siblings doting parents empires european ambience family female protagonist nobles obsessive love possessive characters transmigration,6
The Earth Is My Dantian cheats early romance male protagonist nationalism racism time travel transmigration,6
The Family s Youngest Is This Household s Savior child protagonist european ambience female protagonist nobles reincarnation second chance,6
I Signed In in Tokyo fanfiction jack of all trades male protagonist modern day system administrator transmigration,6
Beauty and the Ugly Count aristocracy arranged marriage beautiful female lead european ambience female protagonist kind love interests marriage nobles r 18,6
I Refuse To Reject His Proposal aristocracy beautiful female lead european ambience female protagonist forced marriage fujoshi handsome male lead marriage nobles obsessive love omegaverse power couple pretend lovers reincarnation second chance,6
I Was Reincarnated appearance changes aristocracy beast companions beastkin betrayal brainwashing calm protagonist childcare clever protagonist clingy lover cunning protagonist demi humans demons distrustful protagonist early romance gods humanoid protagonist lazy protagonist magic multiple pov obsessive love overpowered protagonist reincarnation royalty seme protagonist time skip,6
Baby Princess Through the Status Window adapted to manhwa age regression aristocracy beautiful female lead child protagonist cruel characters cute children cute protagonist cute story doting older siblings doting parents empires european ambience familial love female protagonist game elements handsome male lead heartwarming magic misunderstandings nobles royalty second chance villainess noble girls,6
The Male Lead Is Obsessed With Proposing to Me aristocracy beautiful female lead character growth charismatic protagonist clever protagonist dark empires european ambience female protagonist handsome male lead hated protagonist manipulative characters nobles obsessive love playboys reincarnated in another world reincarnation royalty sickly characters transmigration,6
I Subscribed to the Channel of Transcendents adapted to manhwa angels demons dungeons gods male protagonist modern day monsters,6
Chinese Almanac Master adapted to anime clever protagonist cold love interests contracts divine protection god human relationship gods handsome male lead lazy protagonist loner protagonist love interest falls in love first magic mature protagonist modern day mythology seeing things other humans cant spirits,6
After My Favorability Level Is Up to the Top adapted to manhua game elements male protagonist transmigration transported into a game world,6
Beautiful Farming Wife ancient china doting love interests family conflict farming female protagonist handsome male lead poor to rich pregnancy transmigration ugly protagonist,6
All Stars are My Gourmet Fans aliens alternate world army celebrities cooking devoted love interests fast learner female protagonist futuristic setting generals handsome male lead hard working protagonist healers hidden abilities kind love interests livestreaming low key protagonist marriage military older love interests poor to rich popular love interests protagonist falls in love first secret relationship strong love interests technological gap transmigration,6
Please Marry My Son early romance fantasy world,6
Villainesses Never Die adopted protagonist aristocracy broken engagement calm protagonist european ambience female protagonist nobles obsessive love reverse harem royalty siblings not related by blood sister complex transmigration villainess noble girls,6
Troll calm protagonist cannibalism character growth european ambience fantasy creatures female protagonist ghosts handsome male lead human nonhuman relationship modern day mysterious family background near death experience obsessive love possessive characters r 15 thriller,6
Breaking the Enchantment male protagonist modern day,6
The Superstar Happned To Find Me animal characteristics beautiful female lead childhood friends doting older siblings female protagonist handsome male lead siblings not related by blood wealthy characters,6
All I Really Want Is To Play Basketball calm protagonist charismatic protagonist cheats clubs confident protagonist genius protagonist handsome male lead hard working protagonist male protagonist past plays a big role transmigration wealthy characters,6
Being Recognized as an Evil God I Changed My Job to Guardian Deity of the Beastmen Country beastkin god protagonist goddesses humanoid protagonist kingdom building r 15,6
Masters Are You Going To Imprison My Sister aristocracy beautiful female lead black belly child abuse complex family relationships different social status female protagonist handsome male lead kidnappings kind love interests love interest falls in love first maids male yandere nobles obsessive love r 15 reincarnated in another world reincarnation r pe s xual abuse siblings siblings care sister complex s aves tragic past younger sisters,6
If You Save an Immoral Beast adapted to manhwa aristocracy empires european ambience fantasy world female protagonist maids s aves,6
Fourth Marriage ancient times arranged marriage female protagonist incest love interest falls in love first marriage of convenience misunderstandings politics reincarnation royalty second chance transmigration,6
A Divorced Evil Lady Bakes Cakes adapted to manhwa aristocracy business management cooking divorce female protagonist nobles royalty store owner villainess noble girls,6
Kanta na Enquete desu androids college university demons fairies teachers,6
The Curse Is Not Over adapted to manhwa aggressive characters european ambience female protagonist r 15 reincarnation second chance tragic past,6
Simmering Jams at the Edge of the Forest adapted to manga cooking female protagonist heterochromia kingdoms magic mute character reincarnated in another world spirits transmigration,6
Marked by a Tyrant After Transmigrating acting ancient china betrayal bickering couple childhood promise cold love interests court official devoted love interests doting love interests fated lovers handsome male lead imperial harem love interest falls in love first misunderstandings mpreg omegaverse royalty sickly characters transmigration transported to another world,6
The World Without My Sister Who Everyone Loved academy adapted to manhwa adopted children adopted protagonist age regression aristocracy beautiful female lead betrayal bookworm brainwashing character growth child protagonist clumsy love interests couple growth cute children cute protagonist death depictions of cruelty depression determined protagonist devoted love interests discrimination distrustful protagonist doting love interests emotionally weak protagonist enemies become lovers european ambience family famous parents female protagonist first love handsome male lead hard working protagonist hated protagonist healers inferiority complex kind love interests loneliness loner protagonist love interest falls in love first magic marriage master disciple relationship military mind control monsters mysterious past nobles older love interests orphans past plays a big role past trauma poisons popular love interests revenge royalty sadistic characters second chance shy characters single parent sister complex slow romance special abilities spirits strong love interests sword and magic time travel timid protagonist tomboyish female lead tragic past villainess noble girls weak to strong,6
Royal Marriage adapted to manhwa aristocracy beautiful female lead cold love interests contracts empires european ambience female protagonist handsome male lead marriage marriage of convenience nobles r 15 strong love interests,6
With a Strong willed Marchioness Prince Yandere s Love Offensive broken engagement c nnilingus cold love interests confinement female protagonist f llatio misunderstandings proactive protagonist reverse r pe royalty r pe schemes and conspiracies s xual abuse tsundere,6
The Susceptible Period is Drawn Out by the Sworn Enemy charismatic protagonist comedic undertone confident protagonist couple growth delinquents dense protagonist handsome male lead hot blooded protagonist love interest falls in love first male protagonist manly gay couple modern day omegaverse power couple protagonist strong from the start sickly characters strong love interests,6
The Urban Legends of Monsters male protagonist monsters,6
Immortal Youman character growth cultivation demons immortals male protagonist,6
The Archduke s Flower is in Jeopardy arranged marriage arrogant characters beautiful female lead european ambience female protagonist forced living arrangements handsome male lead obsessive love possessive characters,6
I Would Like to Become a Fox You Like beautiful female lead death of loved ones demons destiny fantasy creatures fantasy world female protagonist goddesses gods handsome male lead heaven heavenly tribulation reincarnation unrequited love,6
I Joined the Life Exchange Club appearance different from actual age body swap cross dressing fantasy world female to male male to female multiple protagonists race change second chance secret organizations secret relationship shameless protagonist shapeshifters soul power,6
I m Here To Find My Missing Companion amnesia appearance different from actual age beautiful female lead charismatic protagonist couple growth cute protagonist dragon slayers dragons european ambience fated lovers female protagonist god protagonist gods handsome male lead jealousy kind love interests knights loneliness long separations love at first sight magic misunderstandings near death experience nobles royalty strong love interests torture,6
Tamed the Monster Prince european ambience female protagonist marriage,6
Until Our Hatred Becomes Love beautiful female lead betrayal death of loved ones european ambience female protagonist handsome male lead near death experience nobles past trauma politics power struggle revenge royalty tragic past,6
Top Strategy Through the Book futuristic setting omegaverse transmigration,6
Slag Gong Spoiled His Husband Everyday quick transmigrate early romance fated lovers first love handsome male lead love at first sight seme protagonist system administrator transmigration world hopping,6
Night Tide modern day time travel voice actors,6
The Villain Who Became Pregnant With The Alpha s Child cute children handsome male lead modern day mpreg omegaverse poor protagonist slow romance transmigration wealthy characters,6
Follow You To The End first love,6
Time of the Blind Beast beautiful female lead blind protagonist caring protagonist character growth couple growth different social status dishonest protagonist enemies become lovers former hero handsome male lead hard working protagonist hiding true identity maids medieval misunderstandings past plays a big role past trauma personality changes poor protagonist possessive characters r 18 sickly characters tragic past,6
NPC Town building Game adapted to manga alternate world beastkin caring protagonist character growth depression elves evil gods familial love fantasy creatures game elements god protagonist godly powers gods golems heartwarming hypnotism kingdom building magic beasts male protagonist management modern day modern knowledge monsters neet past trauma priestesses priests prophecies religions returning from another world strategic battles transported to another world,6
Wasn t This Supposed To Be a Strategy Game aristocracy beautiful female lead empires european ambience female protagonist game elements handsome male lead knights love interest falls in love first nobles obsessive love priestesses priests reincarnated in a game world strategist transmigration,6
Too Bad Master Died Early age regression amnesia bloodlines buddhism child abuse comedic undertone cultivation daoism death demons dense protagonist devoted love interests first time interc rse hiding true abilities hiding true identity love interest falls in love first male yandere master disciple relationship mind control mystery solving naive protagonist persistent love interests pets possessive characters r pe victim becomes lover resurrection r pe shameless protagonist straight uke strong love interests system administrator transmigration transported to another world yandere younger love interests,6
Doomed to be Cannon Fodder adultery affair ancient china army beautiful female lead black belly cold love interests dense protagonist female protagonist handsome male lead jealousy love interest falls in love first misunderstandings mob protagonist modern knowledge multiple transported individuals naive protagonist persistent love interests pregnancy previous life talent r pe victim becomes lover royalty r pe s xual abuse strong love interests transmigration tsundere villainess noble girls,6
What Good Is This Gorgeous Face For celebrities handsome male lead modern day showbiz transmigration,6
Comeback No Choice But misunderstandings possession reincarnation showbiz,6
From The Front line Base With Love adapted to drama cd adapted to manga alchemy confident protagonist doting love interests early romance handsome male lead knights love interest falls in love first military misunderstandings nobles r 18 strong love interests,6
Elf Koushaku wa Noroware Reijo wo Iyaiya Metoru arranged marriage arrogant characters beautiful female lead curses depictions of cruelty elves engagement fantasy world handsome male lead human nonhuman relationship magic male protagonist nobles r 15 transformation ability tsundere younger love interests,6
The S rank Dragon Decided to Become a Mascot appearance changes beautiful female lead carefree protagonist clumsy love interests cohabitation comedic undertone curious protagonist cute protagonist cute story depression dragons easy going life female protagonist friendship game elements guilds handsome male lead heartwarming hiding true abilities hiding true identity human nonhuman relationship hunters kind love interests late romance magic modern day non humanoid protagonist overpowered protagonist pets power couple protagonist strong from the start romantic subplot roommates slow romance smart couple strong love interests sword and magic transformation ability transmigration,6
The Cursed Beast Caught My Leash animal characteristics anti social protagonist beasts beautiful female lead charming protagonist curses european ambience fated lovers handsome male lead hidden abilities loneliness loner protagonist love interest falls in love first monsters mysterious past mystery solving mythical beasts mythology naive protagonist past plays a big role possessive characters r 18,6
The Forgotten Princess Wants to Live in Peace adapted to manhwa alchemy aristocracy beautiful female lead blacksmith character growth charismatic protagonist european ambience female protagonist handsome male lead magic marriage of convenience nobles revenge royalty,6
The Strongest Auxiliary Holographic e sports futuristic setting military poor protagonist transmigration,6
Inexorably in Love female protagonist,6
After Being Marked I Have a Baby beautiful female lead childcare cute children cute story devoted love interests doting love interests generals heartwarming hidden abilities love interest falls in love first maids modern day omegaverse pregnancy short story single parent special abilities strong love interests transported to another world virtual reality,6
Another World Ramen Edition chefs cooking oneshot transported to another world,6
Who Is Your Dad beautiful female lead fantasy world female protagonist handsome male lead slow romance transmigration,6
The Banished Villainess Husband adapted to manga aristocracy beautiful female lead business management clever protagonist fallen nobility forced living arrangements forced marriage heartwarming male protagonist nobles protagonist falls in love first r 15 reincarnated in a game world reincarnated in another world reincarnation villainess noble girls,6
Rebirth Of An Old Woman Becomes A Thief business management cunning protagonist female protagonist poor to rich reincarnation smart couple wars wealthy characters,6
I Can Keep You Alive Till The Fifth Watch bickering couple charming protagonist cold protagonist contracts cute children ghosts human nonhuman relationship limited lifespan loyal subordinates mysterious family background power couple protagonist strong from the start sickly characters unlimited flow,6
Poison Doctor Mother Baby artifacts childcare cultivation doctors female protagonist magical space modern knowledge poisons pregnancy transmigration,6
Transmigrated As The Big Boss s Mobile System artificial intelligence businessmen cold love interests coma cute protagonist cute story game elements gamers handsome male lead human nonhuman relationship introverted protagonist livestreaming love interest falls in love first non humanoid protagonist programmer reincarnated as an object shy characters system administrator timid protagonist transmigration,6
She Decided Not To Get Revenge aristocracy beautiful female lead european ambience female protagonist handsome male lead nobles older love interests revenge unrequited love,6
The Wicked Princess Plans for Her Life age regression aristocracy child protagonist childcare family female protagonist nobles royalty transmigration,6
Divorced and reborn with her ex husband early romance female protagonist modern day transmigration,6
I Am the Villainess My Fate Is to Be Hanged and Die but I Want to Live a Life of Catching a Wonderful Husband and Say Yippee With Joy beautiful female lead european ambience female protagonist otome game short story transmigration villainess noble girls,6
I Became The Mother Of The Strongest Villain adopted children beautiful female lead caring protagonist childcare cute children demons doting love interests european ambience familial love female protagonist love interest falls in love first strong love interests transmigration,6
The Scummed White Moonlight is Back apathetic protagonist black belly calm protagonist cold love interests cold protagonist confinement love interest falls in love first male yandere manipulative characters protagonist strong from the start revenge r pe second chance suicides system administrator transmigration world hopping yandere,6
Rebirth of the Charming Girl in Space ancient china ancient times beautiful female lead farming female protagonist handsome male lead money grubber time travel transmigration,6
The Time Bound Saint Believes in the Devil contracts european ambience female protagonist healers religions saints,6
The Treasure Chest Hunting Vampire male protagonist transmigration vampires,6
The Dragon King s Favorite Person doting love interests dragons family conflict fantasy world first time interc rse human nonhuman relationship loneliness love at first sight love interest falls in love first magic male yandere mpreg near death experience older love interests past plays a big role past trauma sibling rivalry strong love interests summoning magic transported to another world ugly protagonist weak protagonist younger brothers,6
That Marriage I ll Do it in this Life age regression european ambience female protagonist nobles second chance,6
Quick Transmigration The Second Female Lead is Poisonous apocalypse aristocracy arrogant characters beautiful female lead broken engagement cold love interests cultivation death of loved ones devoted love interests doctors doting love interests doting parents female protagonist game elements ghosts handsome male lead hiding true identity immortals love interest falls in love first male yandere manipulative characters nobles obsessive love older love interests possessive characters pregnancy psychopaths strong love interests system administrator transmigration wealthy characters world hopping world travel yandere,6
Heartthrob Cannon Fodder Is Forced to Pretend to Be a Straight Man bisexual protagonist seme protagonist transmigration world hopping,6
Supreme Crazy Wife alchemy artifact crafting artifacts beasts beautiful female lead charming protagonist cultivation disabilities doting older siblings female protagonist handsome male lead magic beasts pill concocting reincarnation weak to strong,6
After I Transmigrated As A Fake Young Master I Became Popular abusive characters acting adopted protagonist amnesia black belly caring protagonist celebrities charming protagonist clever protagonist cunning protagonist cute protagonist dancers doting love interests hard working protagonist jack of all trades love interest falls in love first multiple transported individuals music mysterious family background parallel worlds poor protagonist poor to rich protagonist strong from the start returning from another world showbiz singers smart couple transmigration underestimated protagonist,6
The Girl Who Spits Up Jewels LN female protagonist,6
The Baby Squirrel Was Only Trying to Store Up Health But abandoned children aristocracy beasts bestiality betrayal caring protagonist cautious protagonist child protagonist childcare cute children cute protagonist european ambience familial love female protagonist shapeshifters tragic past,6
The Rebirth of Crazy Ger amnesia animal characteristics beastkin clan building cooking devoted love interests doting love interests early romance handsome male lead hard working protagonist modern knowledge mpreg mysterious past orcs possessive characters reincarnated in another world reincarnation shapeshifters transmigration tribal society,6
Unspeakable Sects ancient times comedic undertone cultivation love interest falls in love first misunderstandings strong love interests system administrator torture weak protagonist,6
The T ash Prince Who Was Punished and Executed for the Sake of the Story s Plot Line Recovers His Memories and Starts Over academy beautiful female lead fantasy creatures fantasy world game elements heroes knights magic male protagonist nobles otome game reincarnated in a game world royalty saints saving the world summoned hero,6
My Father Is the Enemy of My Past Life aristocracy child protagonist childcare enemies become allies family family conflict female protagonist kingdoms magic nobles revenge second chance time travel,6
Hunter World Chaebol Household butlers calm protagonist family business hunters inheritance loyal subordinates male protagonist orphans special abilities sudden wealth wealthy characters,6
Mushoku Tensei Redundancy appearance different from actual age clever protagonist family magic polygamy r 15 reincarnation,6
Daisy How to Become the Duke s Fiancée adapted to manhwa aristocracy betrayal european ambience female protagonist first love marriage of convenience nobles past plays a big role pretend lovers r 18 royalty time travel,6
Re Baka wa Sekai o Sukueru ka male protagonist special abilities,6
The Whole World Wants Me To Get Divorced amnesia arranged marriage clumsy love interests college university comedic undertone confident protagonist demons determined protagonist fantasy world hidden abilities love at first sight older love interests past plays a big role power couple protagonist falls in love first reincarnation secret identity secrets shameless protagonist weak to strong,6
I Married Because I Wanted To Live A Normal Life aristocracy clumsy love interests european ambience fantasy world female protagonist marriage mob protagonist nobles transmigration,6
